date,user,conversion,experiment,time_spend
8/6/18,876323,1,A,20
8/5/18,417950,0,A,22
8/4/18,198691,0,A,10
8/3/18,528444,0,A,20
8/2/18,500458,1,A,22
8/1/18,753513,1,A,10
7/31/18,805055,0,A,20
7/30/18,503082,0,A,22
7/29/18,201808,0,A,10
7/28/18,835909,0,A,20
7/27/18,381804,1,A,22
7/26/18,542344,0,B,10
7/25/18,624079,0,B,20
7/24/18,258093,0,B,22
7/23/18,567238,0,B,10
7/22/18,275808,0,B,20
7/21/18,774691,0,B,22
7/20/18,833461,0,B,10
7/19/18,640123,0,B,20
7/18/18,122653,0,B,22
7/17/18,24574,0,B,10
7/16/18,283798,0,B,20
7/15/18,720261,0,B,22
7/14/18,880897,0,B,10
7/13/18,300949,0,B,20
7/12/18,811136,0,B,22
7/11/18,878096,0,B,10
7/10/18,886806,0,B,20
7/9/18,267148,0,B,22
7/8/18,228455,0,B,10
7/7/18,331324,0,B,20
7/6/18,591015,0,B,22
7/5/18,767745,0,B,10
7/4/18,731670,0,A,20
7/3/18,601004,1,A,22
7/2/18,127602,0,A,10
7/1/18,795212,0,A,20
6/30/18,145884,1,A,22
6/29/18,600257,1,A,10
6/28/18,928084,1,A,20
6/27/18,236179,1,A,22
6/26/18,781096,0,A,10
6/25/18,726135,0,A,20
6/24/18,801808,0,A,22
6/23/18,854602,1,A,10
6/22/18,739035,1,A,20
6/21/18,803228,0,A,22
6/20/18,815691,0,A,10
6/19/18,386656,0,A,20
6/18/18,229726,0,A,22
6/17/18,44617,1,A,10
6/16/18,34471,0,B,20
6/15/18,850306,0,B,22
6/14/18,616801,0,B,10
6/13/18,786245,0,B,20
6/12/18,246341,0,B,22
6/11/18,741478,0,B,10
6/10/18,406343,0,B,20
6/9/18,102765,0,B,22
6/8/18,546872,0,B,10
6/7/18,61191,0,B,20
6/6/18,724638,0,B,22
6/5/18,17072,0,B,10
6/4/18,319803,0,B,20
6/3/18,898732,0,B,22
6/2/18,403603,0,B,10
6/1/18,700467,0,B,20
5/31/18,277584,0,B,22
5/30/18,21315,0,B,10
5/29/18,243620,0,B,20
5/28/18,551166,0,B,22
5/27/18,426284,0,B,10
5/26/18,380965,0,B,20
5/25/18,392907,0,A,22
5/24/18,892305,1,A,10
5/23/18,159755,0,A,20
5/22/18,312298,0,A,22
5/21/18,236207,1,A,10
5/20/18,136475,1,A,20
5/19/18,591082,1,A,22
5/18/18,132257,1,A,10
5/17/18,528873,0,A,20
5/16/18,111910,0,A,22
5/15/18,545792,0,A,10
5/14/18,518,1,A,20
5/13/18,878623,1,A,22
5/12/18,351243,0,A,10
5/11/18,197032,0,A,20
5/10/18,342608,0,A,22
5/9/18,196846,0,A,10
5/8/18,438900,1,A,20
5/7/18,95552,0,B,22
5/6/18,930108,0,B,10
5/5/18,659969,0,B,20
5/4/18,460536,0,B,22
5/3/18,565226,0,B,10
5/2/18,244312,0,B,20
5/1/18,164509,0,B,22
4/30/18,191609,0,B,10
4/29/18,266861,0,B,20
4/28/18,865094,0,B,22
4/27/18,232379,0,B,10
4/26/18,119701,0,B,20
4/25/18,516136,0,B,22
4/24/18,134602,0,B,10
4/23/18,670526,0,B,20
4/22/18,311390,0,B,22
4/21/18,750520,0,B,10
4/20/18,463200,0,B,20
4/19/18,578596,0,B,22
4/18/18,34286,0,B,10
4/17/18,685678,0,B,20
4/16/18,472616,0,B,22
4/15/18,866028,0,A,10
4/14/18,777962,1,A,20
4/13/18,451933,0,A,22
4/12/18,456264,0,A,10
4/11/18,599944,1,A,20
4/10/18,649109,1,A,22
4/9/18,495133,1,A,10
4/8/18,739615,1,A,20
4/7/18,352273,0,A,22
4/6/18,794386,0,A,10
4/5/18,364863,0,A,20
4/4/18,770746,1,A,22
4/3/18,214326,1,A,10
4/2/18,678370,0,A,20
4/1/18,534861,0,A,22
3/31/18,171582,0,A,10
3/30/18,819411,0,A,20
3/29/18,224450,1,A,22
3/28/18,214132,0,B,10
3/27/18,6070,0,B,20
3/26/18,904643,0,B,22
3/25/18,27293,0,B,10
3/24/18,66761,0,B,20
3/23/18,596977,0,B,22
3/22/18,312496,0,B,10
3/21/18,316456,0,B,20
3/20/18,205778,0,B,22
3/19/18,846904,0,B,10
3/18/18,923348,0,B,20
3/17/18,805933,0,B,22
3/16/18,195778,0,B,10
3/15/18,214781,0,B,20
3/14/18,426884,0,B,22
3/13/18,842208,0,B,10
3/12/18,872301,0,B,20
3/11/18,816427,0,B,22
3/10/18,508177,0,B,10
3/9/18,862282,0,B,20
3/8/18,882846,0,B,22
3/7/18,583807,0,B,10
3/6/18,737067,0,A,20
3/5/18,175297,1,A,22
3/4/18,449648,0,A,10
3/3/18,62538,0,A,20
3/2/18,653372,1,A,22
3/1/18,161904,1,A,10
2/28/18,542652,1,A,20
2/27/18,476390,1,A,22
2/26/18,298316,0,A,10
2/25/18,987639,0,A,20
2/24/18,933817,0,A,22
2/23/18,996148,1,A,10
2/22/18,696166,1,A,20
2/21/18,669825,0,A,22
2/20/18,549553,0,A,10
2/19/18,347667,0,A,20
2/18/18,429811,0,A,22
2/17/18,988171,1,A,10
2/16/18,728822,0,B,20
2/15/18,291281,0,B,22
2/14/18,677249,0,B,10
9/13/20,478995,0,B,20
9/12/20,242654,0,B,22
9/11/20,61789,0,B,10
9/10/20,930634,0,B,20
9/9/20,816235,0,B,22
9/8/20,119107,0,B,10
9/7/20,816931,0,B,20
9/6/20,894131,0,B,22
9/5/20,317844,0,B,10
9/4/20,292069,0,B,20
9/3/20,411045,0,B,22
9/2/20,518661,0,B,10
9/1/20,754792,0,B,20
8/31/20,749922,0,B,22
8/30/20,856933,0,B,10
8/29/20,548331,0,B,20
8/28/20,296295,0,B,22
8/27/20,677838,0,B,10
8/26/20,394383,0,B,20
8/25/20,169663,0,A,22
8/24/20,419831,1,A,10
8/23/20,767937,0,A,20
8/22/20,378779,0,A,22
8/21/20,652700,1,A,10
8/20/20,249876,1,A,20
8/19/20,731584,1,A,22
8/18/20,760647,1,A,10
8/17/20,986178,0,A,20
8/16/20,704984,0,A,22
8/15/20,879150,0,A,10
8/14/20,550349,1,A,20
8/13/20,536612,1,A,22
8/12/20,580488,0,A,10
8/11/20,369690,0,A,20
8/10/20,918116,0,A,22
8/9/20,627776,0,A,10
8/8/20,172166,1,A,20
8/7/20,150384,0,B,22
8/6/20,401668,0,B,10
8/5/20,297026,0,B,20
8/4/20,157231,0,B,22
8/3/20,832982,0,B,10
8/2/20,900416,0,B,20
8/1/20,738121,0,B,22
7/31/20,681842,0,B,10
7/30/20,754451,0,B,20
7/29/20,716350,0,B,22
7/28/20,624347,0,B,10
7/27/20,106611,0,B,20
7/26/20,12995,0,B,22
7/25/20,488570,0,B,10
7/24/20,84186,0,B,20
7/23/20,501794,0,B,22
7/22/20,2703,0,B,10
7/21/20,397935,0,B,20
7/20/20,103139,0,B,22
7/19/20,210372,0,B,10
7/18/20,354511,0,B,20
7/17/20,165757,0,B,22
7/16/20,576073,0,A,10
7/15/20,41442,1,A,20
7/14/20,115768,0,A,22
7/13/20,203040,0,A,10
7/12/20,116686,1,A,20
7/11/20,252503,1,A,22
7/10/20,673771,1,A,10
7/9/20,894117,1,A,20
7/8/20,265268,0,A,22
7/7/20,930055,0,A,10
7/6/20,7964,0,A,20
7/5/20,921521,1,A,22
7/4/20,570135,1,A,10
7/3/20,453405,0,A,20
7/2/20,442942,0,A,22
7/1/20,771555,0,A,10
6/30/20,816698,0,A,20
6/29/20,441874,1,A,22
6/28/20,481192,0,B,10
6/27/20,844332,0,B,20
6/26/20,805969,0,B,22
6/25/20,356079,0,B,10
6/24/20,481457,0,B,20
6/23/20,783511,0,B,22
6/22/20,894977,0,B,10
6/21/20,293247,0,B,20
6/20/20,760171,0,B,22
6/19/20,580725,0,B,10
6/18/20,802530,0,B,20
6/17/20,608399,0,B,22
6/16/20,85608,0,B,10
6/15/20,342650,0,B,20
6/14/20,363945,0,B,22
6/13/20,645930,0,B,10
6/12/20,282954,0,B,20
6/11/20,46509,0,B,22
6/10/20,617594,0,B,10
6/9/20,616052,0,B,20
6/8/20,943363,0,B,22
6/7/20,717967,0,B,10
6/6/20,508126,0,A,20
6/5/20,243837,1,A,22
6/4/20,368271,0,A,10
6/3/20,318158,0,A,20
6/2/20,319741,1,A,22
6/1/20,806171,1,A,10
5/31/20,771484,1,A,20
5/30/20,985875,1,A,22
5/29/20,193680,0,A,10
5/28/20,271097,0,A,20
5/27/20,88103,0,A,22
5/26/20,201780,1,A,10
5/25/20,335675,1,A,20
5/24/20,908730,0,A,22
5/23/20,312193,0,A,10
5/22/20,521519,0,A,20
5/21/20,454024,0,A,22
5/20/20,798651,1,A,10
5/19/20,873245,0,B,20
5/18/20,103587,0,B,22
5/17/20,122081,0,B,10
5/16/20,449377,0,B,20
5/15/20,604152,0,B,22
5/14/20,922302,0,B,10
5/13/20,548931,0,B,20
5/12/20,417279,0,B,22
5/11/20,443894,0,B,10
5/10/20,752230,0,B,20
5/9/20,997232,0,B,22
5/8/20,356386,0,B,10
5/7/20,81646,0,B,20
5/6/20,595957,0,B,22
5/5/20,764521,0,B,10
5/4/20,117257,0,B,20
5/3/20,447839,0,B,22
5/2/20,560554,0,B,10
5/1/20,148346,0,B,20
4/30/20,155886,0,B,22
4/29/20,200043,0,B,10
4/28/20,681284,0,B,20
4/27/20,777131,0,A,22
4/26/20,531790,1,A,10
4/25/20,303864,0,A,20
4/24/20,307839,0,A,22
4/23/20,100214,1,A,10
4/22/20,912319,1,A,20
4/21/20,509674,1,A,22
4/20/20,783180,1,A,10
4/19/20,386866,0,A,20
4/18/20,234588,0,A,22
4/17/20,309987,0,A,10
4/16/20,698669,1,A,20
4/15/20,500839,1,A,22
4/14/20,471411,0,A,10
4/13/20,334814,0,A,20
4/12/20,679867,0,A,22
4/11/20,596754,0,A,10
4/10/20,199790,1,A,20
4/9/20,451842,0,B,22
4/8/20,412269,0,B,10
4/7/20,969047,0,B,20
4/6/20,73965,0,B,22
4/5/20,440133,0,B,10
4/4/20,860650,0,B,20
4/3/20,544,0,B,22
4/2/20,250075,0,B,10
4/1/20,175655,0,B,20
3/31/20,994551,0,B,22
3/30/20,84352,0,B,10
3/29/20,414815,0,B,20
3/28/20,708082,0,B,22
3/27/20,604871,0,B,10
3/26/20,549297,0,B,20
3/25/20,567998,0,B,22
3/24/20,544613,0,B,10
3/23/20,374162,0,B,20
3/22/20,572151,0,B,22
3/21/20,632747,0,B,10
3/20/20,203803,0,B,20
3/19/20,641541,0,B,22
3/18/20,682832,0,A,10
3/17/20,456735,1,A,20
3/16/20,802322,0,A,22
3/15/20,36914,0,A,10
3/14/20,880418,1,A,20
3/13/20,66828,1,A,22
3/12/20,879292,1,A,10
3/11/20,999552,1,A,20
3/10/20,722464,0,A,22
3/9/20,3874,0,A,10
3/8/20,392136,0,A,20
3/7/20,607554,1,A,22
3/6/20,357727,1,A,10
3/5/20,559573,0,A,20
3/4/20,209844,0,A,22
3/3/20,37770,0,A,10
3/2/20,818328,0,A,20
3/1/20,789383,1,A,22
2/29/20,102737,0,B,10
2/28/20,885408,0,B,20
2/27/20,944506,0,B,22
2/26/20,166657,0,B,10
2/25/20,823775,0,B,20
2/24/20,35038,0,B,22
2/23/20,923102,0,B,10
2/22/20,232627,0,B,20
2/21/20,94375,0,B,22
2/20/20,32677,0,B,10
2/19/20,479971,0,B,20
2/18/20,68084,0,B,22
2/17/20,957740,0,B,10
2/16/20,839965,0,B,20
2/15/20,551652,0,B,22
2/14/20,449304,0,B,10
2/13/20,400144,0,B,20
2/12/20,831052,0,B,22
2/11/20,891831,0,B,10
2/10/20,795390,0,B,20
2/9/20,841391,0,B,22
2/8/20,219688,0,B,10
2/7/20,711652,0,A,20
2/6/20,840967,1,A,22
2/5/20,396940,0,A,10
2/4/20,941899,0,A,20
2/3/20,783662,1,A,22
2/2/20,715347,1,A,10
2/1/20,887259,1,A,20
1/31/20,55846,1,A,22
1/30/20,705247,0,A,10
1/29/20,666064,0,A,20
1/28/20,345568,0,A,22
1/27/20,154543,1,A,10
1/26/20,413597,1,A,20
1/25/20,242078,0,A,22
1/24/20,768026,0,A,10
1/23/20,809903,0,A,20
1/22/20,691057,0,A,22
1/21/20,75397,1,A,10
1/20/20,861874,0,B,20
1/19/20,993634,0,B,22
1/18/20,296993,0,B,10
1/17/20,785204,0,B,20
1/16/20,722469,0,B,22
1/15/20,16727,0,B,10
1/14/20,783870,0,B,20
1/13/20,647027,0,B,22
1/12/20,554756,0,B,10
1/11/20,35101,0,B,20
1/10/20,529963,0,B,22
1/9/20,945583,0,B,10
1/8/20,917381,0,B,20
1/7/20,652940,0,B,22
1/6/20,981167,0,B,10
1/5/20,824009,0,B,20
1/4/20,693214,0,B,22
1/3/20,470251,0,B,10
1/2/20,670525,0,B,20
1/1/20,411240,0,B,22
12/31/19,509437,0,B,10
12/30/19,855062,0,B,20
12/29/19,131825,0,A,22
12/28/19,118454,1,A,10
12/27/19,98296,0,A,20
12/26/19,147337,0,A,22
12/25/19,465199,1,A,10
12/24/19,868696,1,A,20
12/23/19,33513,1,A,22
12/22/19,455226,1,A,10
12/21/19,544066,0,A,20
12/20/19,537230,0,A,22
12/19/19,491823,0,A,10
12/18/19,454660,1,A,20
12/17/19,479184,1,A,22
12/16/19,588447,0,A,10
12/15/19,759237,0,A,20
12/14/19,521527,0,A,22
12/13/19,276959,0,A,10
12/12/19,772676,1,A,20
12/11/19,681058,0,B,22
12/10/19,802265,0,B,10
12/9/19,67603,0,B,20
12/8/19,453403,0,B,22
12/7/19,454241,0,B,10
12/6/19,807383,0,B,20
12/5/19,642458,0,B,22
12/4/19,626480,0,B,10
12/3/19,486919,0,B,20
12/2/19,36341,0,B,22
12/1/19,377813,0,B,10
11/30/19,214339,0,B,20
11/29/19,946054,0,B,22
11/28/19,453069,0,B,10
11/27/19,878989,0,B,20
11/26/19,414995,0,B,22
11/25/19,897299,0,B,10
11/24/19,38939,0,B,20
11/23/19,960226,0,B,22
11/22/19,499409,0,B,10
11/21/19,952193,0,B,20
11/20/19,997387,0,B,22
11/19/19,298912,0,A,10
11/18/19,772659,1,A,20
11/17/19,172198,0,A,22
11/16/19,710124,0,A,10
11/15/19,813696,1,A,20
11/14/19,485341,1,A,22
11/13/19,511739,1,A,10
11/12/19,634683,1,A,20
11/11/19,647439,0,A,22
11/10/19,65886,0,A,10
11/9/19,845047,0,A,20
11/8/19,13619,1,A,22
11/7/19,40816,1,A,10
11/6/19,858095,0,A,20
11/5/19,538835,0,A,22
11/4/19,114418,0,A,10
11/3/19,549795,0,A,20
11/2/19,828736,1,A,22
11/1/19,165958,0,B,10
10/31/19,828367,0,B,20
10/30/19,849511,0,B,22
10/29/19,384525,0,B,10
10/28/19,495328,0,B,20
10/27/19,8961,0,B,22
10/26/19,48093,0,B,10
10/25/19,832896,0,B,20
10/24/19,462691,0,B,22
10/23/19,300843,0,B,10
10/22/19,631058,0,B,20
10/21/19,304981,0,B,22
10/20/19,448271,0,B,10
10/19/19,34206,0,B,20
10/18/19,148260,0,B,22
10/17/19,729713,0,B,10
10/16/19,228538,0,B,20
10/15/19,226673,0,B,22
10/14/19,556355,0,B,10
10/13/19,46624,0,B,20
10/12/19,124369,0,B,22
10/11/19,961919,0,B,10
10/10/19,285416,0,A,20
10/9/19,270353,1,A,22
10/8/19,847106,0,A,10
10/7/19,326454,0,A,20
10/6/19,196013,1,A,22
10/5/19,578681,1,A,10
10/4/19,33804,1,A,20
10/3/19,628784,1,A,22
10/2/19,682008,0,A,10
10/1/19,535262,0,A,20
9/30/19,223536,0,A,22
9/29/19,214876,1,A,10
9/28/19,714749,1,A,20
9/27/19,890488,0,A,22
9/26/19,646599,0,A,10
9/25/19,355017,0,A,20
9/24/19,228997,0,A,22
9/23/19,533105,1,A,10
9/22/19,536703,0,B,20
9/21/19,575443,0,B,22
9/20/19,722886,0,B,10
9/19/19,326862,0,B,20
9/18/19,683186,0,B,22
9/17/19,413543,0,B,10
9/16/19,275631,0,B,20
9/15/19,6510,0,B,22
9/14/19,24682,0,B,10
9/13/19,77539,0,B,20
9/12/19,615639,0,B,22
9/11/19,206541,0,B,10
9/10/19,313028,0,B,20
9/9/19,387448,0,B,22
9/8/19,233921,0,B,10
9/7/19,240566,0,B,20
9/6/19,407960,0,B,22
9/5/19,93930,0,B,10
9/4/19,167025,0,B,20
9/3/19,224637,0,B,22
9/2/19,722840,0,B,10
9/1/19,715300,0,B,20
8/31/19,855309,0,A,22
8/30/19,286120,1,A,10
8/29/19,17235,0,A,20
8/28/19,369516,0,A,22
8/27/19,374327,1,A,10
8/26/19,765318,1,A,20
8/25/19,233495,1,A,22
8/24/19,884620,1,A,10
8/23/19,285086,0,A,20
8/22/19,676192,0,A,22
8/21/19,722523,0,A,10
8/20/19,958400,1,A,20
8/19/19,817081,1,A,22
8/18/19,652138,0,A,10
8/17/19,947673,0,A,20
8/16/19,860495,0,A,22
8/15/19,354197,0,A,10
8/14/19,268637,1,A,20
8/13/19,419698,0,B,22
8/12/19,990113,0,B,10
8/11/19,406760,0,B,20
8/10/19,351841,0,B,22
8/9/19,421586,0,B,10
8/8/19,554766,0,B,20
8/7/19,861577,0,B,22
8/6/19,262749,0,B,10
8/5/19,533728,0,B,20
8/4/19,274508,0,B,22
8/3/19,839116,0,B,10
8/2/19,406533,0,B,20
8/1/19,427007,0,B,22
7/31/19,311262,0,B,10
7/30/19,475674,0,B,20
7/29/19,434413,0,B,22
7/28/19,942718,0,B,10
7/27/19,748230,0,B,20
7/26/19,771369,0,B,22
7/25/19,698622,0,B,10
7/24/19,44687,0,B,20
7/23/19,604327,0,B,22
7/22/19,581022,0,A,10
7/21/19,190393,1,A,20
7/20/19,246045,0,A,22
7/19/19,616285,0,A,10
7/18/19,74504,1,A,20
7/17/19,804106,1,A,22
7/16/19,832392,1,A,10
7/15/19,713362,1,A,20
7/14/19,292819,0,A,22
7/13/19,623699,0,A,10
7/12/19,801712,0,A,20
7/11/19,986196,1,A,22
7/10/19,131870,1,A,10
7/9/19,755758,0,A,20
7/8/19,433001,0,A,22
7/7/19,641519,0,A,10
7/6/19,804566,0,A,20
7/5/19,323886,1,A,22
7/4/19,840451,0,B,10
7/3/19,660849,0,B,20
7/2/19,397966,0,B,22
7/1/19,900585,0,B,10
6/30/19,424591,0,B,20
6/29/19,105393,0,B,22
6/28/19,496954,0,B,10
6/27/19,178519,0,B,20
6/26/19,890200,0,B,22
6/25/19,419698,0,B,10
6/24/19,775492,0,B,20
6/23/19,570435,0,B,22
6/22/19,729559,0,B,10
6/21/19,238348,0,B,20
6/20/19,291241,0,B,22
6/19/19,859377,0,B,10
6/18/19,897972,0,B,20
6/17/19,256664,0,B,22
6/16/19,612611,0,B,10
6/15/19,767094,0,B,20
6/14/19,176345,0,B,22
6/13/19,92066,0,B,10
6/12/19,993473,0,A,20
6/11/19,950077,1,A,22
6/10/19,542592,0,A,10
6/9/19,240327,0,A,20
6/8/19,467573,1,A,22
6/7/19,27671,1,A,10
6/6/19,612990,1,A,20
6/5/19,561952,1,A,22
6/4/19,43930,0,A,10
6/3/19,10034,0,A,20
6/2/19,536746,0,A,22
6/1/19,39642,1,A,10
5/31/19,152466,1,A,20
5/30/19,852646,0,A,22
5/29/19,425202,0,A,10
5/28/19,981123,0,A,20
5/27/19,911940,0,A,22
5/26/19,940739,1,A,10
5/25/19,366351,0,B,20
5/24/19,350513,0,B,22
5/23/19,442512,0,B,10
5/22/19,543381,0,B,20
5/21/19,56882,0,B,22
5/20/19,509940,0,B,10
5/19/19,561964,0,B,20
5/18/19,822491,0,B,22
5/17/19,302968,0,B,10
5/16/19,142844,0,B,20
5/15/19,670298,0,B,22
5/14/19,470539,0,B,10
5/13/19,637058,0,B,20
5/12/19,490196,0,B,22
5/11/19,462334,0,B,10
5/10/19,593981,0,B,20
5/9/19,254461,0,B,22
5/8/19,890885,0,B,10
5/7/19,497364,0,B,20
5/6/19,150369,0,B,22
5/5/19,305746,0,B,10
5/4/19,860515,0,B,20
5/3/19,277425,0,A,22
5/2/19,914921,1,A,10
5/1/19,940711,0,A,20
4/30/19,795695,0,A,22
4/29/19,152205,1,A,10
4/28/19,370937,1,A,20
4/27/19,827980,1,A,22
4/26/19,447957,1,A,10
4/25/19,94411,0,A,20
4/24/19,889973,0,A,22
4/23/19,89411,0,A,10
4/22/19,797747,1,A,20
4/21/19,608846,1,A,22
4/20/19,726570,0,A,10
4/19/19,595440,0,A,20
4/18/19,361340,0,A,22
4/17/19,138416,0,A,10
4/16/19,529692,1,A,20
4/15/19,997484,0,B,22
4/14/19,669239,0,B,10
4/13/19,76342,0,B,20
4/12/19,736559,0,B,22
4/11/19,374411,0,B,10
4/10/19,864171,0,B,20
4/9/19,479368,0,B,22
4/8/19,543847,0,B,10
4/7/19,743675,0,B,20
4/6/19,630176,0,B,22
4/5/19,954305,0,B,10
4/4/19,97016,0,B,20
4/3/19,969432,0,B,22
4/2/19,705745,0,B,10
4/1/19,346668,0,B,20
3/31/19,334487,0,B,22
3/30/19,372259,0,B,10
3/29/19,558486,0,B,20
3/28/19,180354,0,B,22
3/27/19,102953,0,B,10
3/26/19,664916,0,B,20
3/25/19,265891,0,B,22
3/24/19,58215,0,A,10
3/23/19,990774,1,A,20
3/22/19,100200,0,A,22
3/21/19,591213,0,A,10
3/20/19,84813,1,A,20
3/19/19,316195,1,A,22
3/18/19,157185,1,A,10
3/17/19,144390,1,A,20
3/16/19,623605,0,A,22
3/15/19,662465,0,A,10
3/14/19,821202,0,A,20
3/13/19,384286,1,A,22
3/12/19,795404,1,A,10
3/11/19,602417,0,A,20
3/10/19,482260,0,A,22
3/9/19,664409,0,A,10
3/8/19,662350,0,A,20
3/7/19,787081,1,A,22
3/6/19,904453,0,B,10
3/5/19,155882,0,B,20
3/4/19,930794,0,B,22
3/3/19,517334,0,B,10
3/2/19,217612,0,B,20
3/1/19,590128,0,B,22
2/28/19,729718,0,B,10
2/27/19,987871,0,B,20
2/26/19,109255,0,B,22
2/25/19,925265,0,B,10
2/24/19,416128,0,B,20
2/23/19,79054,0,B,22
2/22/19,446489,0,B,10
2/21/19,173678,0,B,20
2/20/19,963125,0,B,22
2/19/19,709340,0,B,10
2/18/19,607435,0,B,20
2/17/19,898542,0,B,22
2/16/19,562148,0,B,10
2/15/19,789726,0,B,20
2/14/19,493320,0,B,22
2/13/19,330017,0,B,10
2/12/19,475780,0,A,20
2/11/19,548339,1,A,22
2/10/19,696123,0,A,10
2/9/19,495223,0,A,20
2/8/19,709617,1,A,22
2/7/19,67821,1,A,10
2/6/19,718945,1,A,20
2/5/19,989561,1,A,22
2/4/19,73163,0,A,10
2/3/19,683988,0,A,20
2/2/19,785964,0,A,22
2/1/19,591423,1,A,10
1/31/19,510815,1,A,20
1/30/19,458598,0,A,22
1/29/19,315313,0,A,10
1/28/19,302294,0,A,20
1/27/19,960620,0,A,22
1/26/19,997088,1,A,10
1/25/19,657584,0,B,20
1/24/19,882539,0,B,22
1/23/19,274456,0,B,10
1/22/19,204945,0,B,20
1/21/19,546367,0,B,22
1/20/19,997709,0,B,10
1/19/19,529215,0,B,20
1/18/19,877051,0,B,22
1/17/19,596383,0,B,10
1/16/19,343204,0,B,20
1/15/19,291842,0,B,22
1/14/19,394600,0,B,10
1/13/19,132054,0,B,20
1/12/19,20906,0,B,22
1/11/19,388808,0,B,10
1/10/19,264423,0,B,20
1/9/19,783096,0,B,22
1/8/19,992028,0,B,10
1/7/19,242316,0,B,20
1/6/19,954473,0,B,22
1/5/19,842009,0,B,10
1/4/19,316441,0,B,20
1/3/19,258111,0,A,22
1/2/19,456866,1,A,10
1/1/19,89572,0,A,20
12/31/18,92143,0,A,22
12/30/18,101596,1,A,10
12/29/18,886009,1,A,20
12/28/18,439608,1,A,22
12/27/18,689728,1,A,10
12/26/18,122120,0,A,20
12/25/18,861987,0,A,22
12/24/18,137873,0,A,10
12/23/18,479063,1,A,20
12/22/18,112168,1,A,22
12/21/18,768471,0,A,10
12/20/18,258187,0,A,20
12/19/18,898985,0,A,22
12/18/18,725206,0,A,10
12/17/18,626443,1,A,20
12/16/18,495532,0,B,22
12/15/18,271794,0,B,10
12/14/18,823993,0,B,20
12/13/18,701150,0,B,22
12/12/18,450952,0,B,10
12/11/18,50549,0,B,20
12/10/18,804798,0,B,22
12/9/18,21307,0,B,10
12/8/18,206537,0,B,20
12/7/18,585775,0,B,22
12/6/18,833967,0,B,10
12/5/18,444148,0,B,20
12/4/18,112397,0,B,22
12/3/18,907298,0,B,10
12/2/18,400349,0,B,20
12/1/18,667611,0,B,22
11/30/18,797419,0,B,10
11/29/18,447460,0,B,20
11/28/18,302251,0,B,22
11/27/18,17273,0,B,10
11/26/18,852600,0,B,20
11/25/18,666661,0,B,22
11/24/18,210962,0,A,10
11/23/18,89004,1,A,20
11/22/18,366686,0,A,22
11/21/18,801017,0,A,10
11/20/18,540532,1,A,20
11/19/18,202281,1,A,22
11/18/18,847325,1,A,10
11/17/18,624862,1,A,20
11/16/18,296931,0,A,22
11/15/18,161190,0,A,10
11/14/18,705116,0,A,20
11/13/18,296863,1,A,22
11/12/18,51471,1,A,10
11/11/18,942398,0,A,20
11/10/18,83847,0,A,22
11/9/18,705048,0,A,10
11/8/18,494082,0,A,20
11/7/18,828342,1,A,22
11/6/18,175418,0,B,10
11/5/18,291454,0,B,20
11/4/18,235465,0,B,22
11/3/18,625120,0,B,10
11/2/18,985094,0,B,20
11/1/18,779353,0,B,22
10/31/18,910368,0,B,10
10/30/18,347740,0,B,20
10/29/18,567498,0,B,22
10/28/18,783519,0,B,10
10/27/18,329982,0,B,20
10/26/18,409959,0,B,22
10/25/18,609560,0,B,10
10/24/18,130869,0,B,20
10/23/18,734851,0,B,22
10/22/18,372342,0,B,10
10/21/18,821003,0,B,20
10/20/18,64738,0,B,22
10/19/18,763935,0,B,10
10/18/18,816875,0,B,20
10/17/18,637423,0,B,22
10/16/18,785876,0,B,10
10/15/18,424473,0,A,20
10/14/18,435918,1,A,22
10/13/18,73578,0,A,10
10/12/18,600435,0,A,20
10/11/18,452952,1,A,22
10/10/18,63197,1,A,10
10/9/18,608671,1,A,20
10/8/18,977518,1,A,22
10/7/18,371047,0,A,10
10/6/18,809583,0,A,20
10/5/18,602809,0,A,22
10/4/18,67680,1,A,10
10/3/18,826225,1,A,20
10/2/18,156380,0,A,22
10/1/18,953148,0,A,10
9/30/18,351673,0,A,20
9/29/18,773827,0,A,22
9/28/18,427000,1,A,10
9/27/18,92706,0,B,20
9/26/18,399862,0,B,22
9/25/18,64803,0,B,10
9/24/18,312405,0,B,20
9/23/18,862767,0,B,22
9/22/18,330151,0,B,10
9/21/18,711269,0,B,20
9/20/18,649448,0,B,22
9/19/18,412528,0,B,10
9/18/18,197823,0,B,20
9/17/18,989455,0,B,22
9/16/18,273735,0,B,10
9/15/18,987904,0,B,20
9/14/18,700220,0,B,22
9/13/18,674125,0,B,10
9/12/18,412340,0,B,20
9/11/18,124747,0,B,22
9/10/18,535893,0,B,10
9/9/18,485867,0,B,20
9/8/18,718096,0,B,22
9/7/18,638955,0,B,10
9/6/18,817907,0,B,20
9/5/18,677252,0,A,22
9/4/18,509067,1,A,10
9/3/18,254685,0,A,20
9/2/18,438099,0,A,22
9/1/18,872058,1,A,10
8/31/18,759514,1,A,20
8/30/18,854417,1,A,22
8/29/18,701275,1,A,10
8/28/18,773958,0,A,20
8/27/18,736869,0,A,22
8/26/18,588589,0,A,10
8/25/18,575415,1,A,20
8/24/18,239958,1,A,22
8/23/18,295547,0,A,10
8/22/18,373023,0,A,20
8/21/18,525299,0,A,22
8/20/18,279419,0,A,10
8/19/18,507999,1,A,20
8/18/18,601571,0,B,22
